date,BTC_Binance_funding_rate,BTC_Bybit_funding_rate,BTC_Deribit_funding_rate,BTC_OKX_funding_rate
2021-04-09,0.24709405,0.10950000000000001,0.29925528749999997,
2021-04-10,1.02650775,0.16290680000000002,1.58219971875,
2021-04-11,1.0663839999999998,1.32750865,1.099526,
2021-04-12,1.0749030999999998,1.22619195,0.9524674999999908,
2021-04-13,1.0828455,1.2147710999999999,0.94174516875,
2021-04-14,1.10909265,1.1206449,0.23373231249999543,
2021-04-15,0.9809046499999999,1.9782197,0.096018725,
2021-04-16,1.2599361999999998,1.6978267000000005,0.10771619285714287,
2021-04-17,0.7171702499999999,1.59364475,0.2007855875,
2021-04-18,0.5477628,1.8113563,-0.14094342272727273,
2021-04-19,0.10950000000000001,0.088038,0.02341631428571429,
2021-04-20,0.10950000000000001,0.10950000000000001,0.045223023913043475,
2021-04-21,0.10950000000000001,0.10950000000000001,0.036432475,
2021-04-22,0.10950000000000001,0.10950000000000001,0.22871903749999997,
2021-04-23,0.24680570000000002,0.4498625,-0.13520869565216914,
2021-04-24,0.19867680000000004,0.10950000000000001,0.006522979411764706,
2021-04-25,0.2564417,0.17067035000000003,-0.05668158000000001,
2021-04-26,0.10950000000000001,0.06871125000000002,-0.054244367647058825,
2021-04-27,0.10950000000000001,0.012260350000000003,-0.019005367500000002,
2021-04-28,0.10950000000000001,0.10209415,0.048883105263157894,
2021-04-29,0.10950000000000001,0.10950000000000001,0.05996392894736842,
2021-04-30,0.10950000000000001,0.3064978,0.14701669090908592,
2021-05-01,0.19602325000000004,0.10950000000000001,0.11181393409090908,
2021-05-02,0.38831255,0.6100245,0.24019463749999997,
2021-05-03,0.5248992,0.34631565,0.35642386875,
2021-05-04,0.47293414999999994,0.6449842,0.09484785714285715,
2021-05-05,0.36095944999999996,0.63151205,0.07924378125,
2021-05-06,0.8380728499999999,0.38477205000000003,0.14046993260869567,
2021-05-07,0.42012230000000006,0.8015071500000001,0.18639409375,
2021-05-08,0.55507375,0.5187234000000001,0.36329043125000005,
2021-05-09,0.5717761499999999,0.45011435,0.38280515624999534,
2021-05-10,0.8119133000000001,0.54325505,0.5142215812500001,
2021-05-11,0.4236044000000001,1.0680119,0.14771788043478262,
2021-05-12,0.3290694,0.20709370000000005,0.17223064565217394,
2021-05-13,0.16242865,0.5790287,0.1877586545454496,
2021-05-14,0.32969719999999997,0.50037485,0.28050380357142857,
2021-05-15,0.14700739999999998,0.29719759999999995,,
2021-05-16,0.3399099,0.24148400000000003,,
2021-05-17,0.48648295,0.41935215,,
2021-05-18,0.33278875,0.17943764999999998,,
2021-05-19,-0.16017659999999997,0.3818484,,
2021-05-20,0.10950000000000001,-0.7106477,,
2021-05-21,0.060389250000000005,0.10950000000000001,0.038199075,
2021-05-22,-0.01623519999999999,0.09359330000000002,0.0838322875,
2021-05-23,-0.005015100000000001,0.10950000000000001,0.0366779375,
2021-05-24,-0.0596775,0.0102784,0.08191558125,
2021-05-25,0.10950000000000001,0.1069377,0.026644999999999995,
2021-05-26,0.10950000000000001,0.10950000000000001,0.10313850625,
2021-05-27,0.10950000000000001,0.11972,0.092686275,
2021-05-28,0.10950000000000001,-0.032817149999999996,0.1142703913043383,
2021-05-29,0.11086874999999999,0.10950000000000001,0.15285013749999543,
2021-05-30,0.10950000000000001,0.10950000000000001,0.04585338571428571,
2021-05-31,0.10950000000000001,0.06025055000000001,0.04948019347826088,
2021-06-01,0.10950000000000001,-0.45078595000000005,0.08830505833333334,
2021-06-02,0.10950000000000001,0.10950000000000001,0.056327795454540475,
2021-06-03,0.10950000000000001,0.1074706,0.06195798157894737,
2021-06-04,0.1480659,0.1882889,0.12922844210526316,
2021-06-05,0.10950000000000001,0.040124450000000006,0.05518419130434783,
2021-06-06,0.10950000000000001,0.10950000000000001,0.030972939473684208,
2021-06-07,0.10950000000000001,0.10603979999999999,0.001901265789473684,
2021-06-08,0.07670475000000002,-0.028068500000000003,-0.06652077391304348,
2021-06-09,-0.03737235,-0.58056535,0.016110934090909093,
2021-06-10,-0.0027958999999999966,-0.43482814999999997,-0.002594107142857143,
2021-06-11,0.0634662,0.10950000000000001,0.011310705882352941,
2021-06-12,0.005131900000000004,0.0980025,-0.009805725000000001,
2021-06-13,0.02165545,-0.03271495,0.05207123181817186,
2021-06-14,0.06152440000000001,-0.0847165,0.02693439285714285,
2021-06-15,0.10220730000000001,0.10950000000000001,0.015875446875,
2021-06-16,0.10950000000000001,0.09728709999999999,-0.05790590526315789,
2021-06-17,0.10950000000000001,0.10950000000000001,-0.11361655588235295,
2021-06-18,0.057257550000000004,0.10950000000000001,-0.2037598812499954,
2021-06-19,-0.026174149999999993,0.10950000000000001,-0.26465465625,
2021-06-20,0.005704950000000004,0.037277450000000004,-0.16418525217391305,
2021-06-21,-0.041869149999999994,0.10950000000000001,-0.194869485,
2021-06-22,-0.054235350000000015,0.091688,-0.11290830652173912,
2021-06-23,-0.12235165,-0.19106654999999997,-0.09963998125000001,
2021-06-24,-0.06076519999999999,0.09615195,-0.06235751249999999,
2021-06-25,0.0816578,-0.2141309,-0.05073085227272727,
2021-06-26,-0.12600165,0.10950000000000001,-0.13872144375,
2021-06-27,-0.37443525,-0.33364649999999996,-0.15641892500000001,
2021-06-28,0.037952700000000006,-0.39518185,-0.010343917500000003,
2021-06-29,0.08113585000000001,0.10950000000000001,0.0026926050000000003,
2021-06-30,0.10950000000000001,0.05399809999999999,-0.096719525,
2021-07-01,0.10950000000000001,0.10950000000000001,0.1578512181818182,
2021-07-02,0.022327050000000005,-0.0270392,-0.10026815454545454,
2021-07-03,-0.054333900000000004,0.09131935000000001,-0.04303635652173913,
2021-07-04,-0.027765549999999993,-0.1666225,-0.0670860875,
2021-07-05,0.03489400000000001,0.05983809999999999,-0.06457786304347826,
2021-07-06,-0.0731241,0.0436029,-0.06845273478260869,
2021-07-07,0.045546525,-0.020487449999999997,-0.0459642675,
2021-07-08,-0.12081864999999999,0.030514000000000006,-0.1165861431818182,
2021-07-09,-0.1718931,-0.04686965,-0.006528937500000001,
2021-07-10,0.028608700000000004,-0.052994349999999996,-0.012107215909090908,
2021-07-11,0.052603800000000006,0.060436699999999996,0.006618308823529412,
2021-07-12,0.08144610000000001,-0.4189068499999999,0.007972176315789475,
2021-07-13,0.0731898,0.16387405,-0.017731960714285712,
2021-07-14,-0.0015913999999999972,0.10950000000000001,-0.02159444285714286,
2021-07-15,0.024429450000000005,0.0561224,-0.046172665909090915,
2021-07-16,-0.015881149999999997,0.10950000000000001,0.0019044576923076923,
2021-07-17,0.029280300000000002,0.08074895000000001,-0.02162041,
2021-07-18,0.05681590000000001,0.10950000000000001,-0.05844562500000001,
2021-07-19,-0.020283049999999997,0.058454750000000014,-0.023993092500000004,
2021-07-20,-0.17226175000000002,0.10950000000000001,-0.0766557130434735,
2021-07-21,-0.3442753,-0.16461864999999998,-0.0651862625,
2021-07-22,-0.04936625,-0.19385149999999995,-0.0990298956521739,
2021-07-23,-0.06435315,-0.34017635,0.01364735,
2021-07-24,-0.11398220000000002,-0.20748424999999998,0.005261896153846155,
2021-07-25,-0.19195715,-0.87589415,0.04721294210526315,
2021-07-26,-0.12716965000000002,-0.35983525,0.07963068124999999,
2021-07-27,0.0647948,0.10950000000000001,0.01190577857142857,
2021-07-28,0.06556495000000001,0.09004915,0.015188126086956522,
2021-07-29,0.07215685,0.1062807,0.036290125000000006,
2021-07-30,0.06432395,0.10950000000000001,0.17176261250000002,
2021-07-31,0.10950000000000001,0.10950000000000001,0.13108746875,
2021-08-01,0.10950000000000001,0.10950000000000001,0.0547801125,
2021-08-02,0.10950000000000001,0.10950000000000001,-0.18063738913043004,
2021-08-03,0.10950000000000001,0.10950000000000001,-0.12283618749999999,
2021-08-04,0.07764280000000001,0.10950000000000001,-0.0053027863636363635,
2021-08-05,0.10950000000000001,0.044694250000000005,0.10396295000000001,
2021-08-06,0.10950000000000001,0.10950000000000001,0.32140896249999995,
2021-08-07,0.10950000000000001,0.0927757,0.10579251249999999,
2021-08-08,0.10950000000000001,0.10950000000000001,0.24414548478260867,
2021-08-09,0.10950000000000001,0.10950000000000001,0.2796613575,
2021-08-10,0.10950000000000001,0.10950000000000001,0.10449637142857143,
2021-08-11,0.10950000000000001,0.1156247,0.10543709375000002,
2021-08-12,0.10950000000000001,0.10950000000000001,0.038661117391304345,
2021-08-13,0.10950000000000001,0.1628995,0.14335882826086957,
2021-08-14,0.10950000000000001,0.06925145,0.04429952857142336,
2021-08-15,0.10950000000000001,0.11874180000000002,-0.004458334615384616,
2021-08-16,0.12382259999999999,0.24264105000000002,0.22438192499999998,
2021-08-17,0.10950000000000001,0.18342345,0.022668064285714287,
2021-08-18,0.10950000000000001,0.28023605,0.03475217142857143,
2021-08-19,0.10950000000000001,0.15004785,0.14417346315789475,0.131920125
2021-08-20,0.13052765,0.10950000000000001,0.1942456999999954,0.250311525
2021-08-21,0.17048055,0.10950000000000001,0.045731306250000006,0.27399090000000004
2021-08-22,0.12706745,0.10950000000000001,0.038649850000000006,0.11480527499999946
2021-08-23,0.26704495,-0.053932400000000005,0.26410715625000003,0.22520317499999892
2021-08-24,0.29436520000000005,0.026265400000000008,0.028598114999999997,0.11465745
2021-08-25,0.14442320000000003,0.6459478000000001,0.036711517499994524,0.0360693
2021-08-26,0.15280725,0.14328075,0.07209792857142856,0.11235247499999998
2021-08-27,0.10950000000000001,0.3644853500000001,0.024595604347826087,-0.04502639999999945
2021-08-28,0.23862604999999998,0.10950000000000001,0.0791347375,0.24559207500000002
2021-08-29,0.10950000000000001,0.12567315,0.09314022391304347,-0.034788150000000545
2021-08-30,0.1553075,0.2187226,0.07399313181818183,0.09824340000000001
2021-08-31,0.31868515,0.78689255,0.08943326052631578,0.19713284999999997
2021-09-01,0.38631965000000007,0.5409920500000001,0.2635373,0.3282591
2021-09-02,0.5351447500000001,0.10950000000000001,0.31120629999998634,0.49799504999999944
2021-09-03,0.3854619,0.35854315000000003,0.26590523749999995,0.3198057
2021-09-04,0.2735529,0.12021639999999999,0.08295765625,0.15629482500000003
2021-09-05,0.10950000000000001,0.30735189999999996,0.2516811875,0.13297679999999945
2021-09-06,0.17075795000000002,-0.44006589999999995,0.35180479375,0.15863812499999946
2021-09-07,0.15686605,0.10950000000000001,-0.05687430000000497,0.0003996750000000008
2021-09-08,0.10950000000000001,0.30964775,-0.01418755,-0.07744935
2021-09-09,0.10950000000000001,0.10950000000000001,0.02075755,-0.007878525
2021-09-10,0.11356975,0.10950000000000001,0.046006425000000004,0.11110964999999946
2021-09-11,0.10950000000000001,0.10950000000000001,0.0676929,0.13029952500000003
2021-09-12,0.10950000000000001,0.10950000000000001,0.033726000000000006,0.07181009999999999
2021-09-13,0.10950000000000001,0.24880955,0.0231911875,0.09535807499999945
2021-09-14,0.10950000000000001,0.17265595000000003,0.04632992608695652,0.04595715
2021-09-15,0.10950000000000001,-0.18026254999999997,0.017156460000000002,-0.148701
2021-09-16,0.10950000000000001,-0.42156039999999995,0.033414639130430024,0.06885359999999945
2021-09-17,0.10950000000000001,0.10950000000000001,0.00037616470588235285,0.06824587499999946
2021-09-18,0.10950000000000001,0.024524350000000004,0.021452266666666667,0.024911249999999448
2021-09-19,0.10950000000000001,-0.0048909999999999995,0.004087478571428571,-0.011776724999999997
2021-09-20,0.10950000000000001,0.10950000000000001,-0.009507088636363636,-0.012784124999999449
2021-09-21,0.10950000000000001,0.007778149999999999,-0.013297281818181819,-0.2955405
2021-09-22,0.10950000000000001,-0.035072849999999996,-0.020769542857142855,-0.12566767499999945
2021-09-23,0.08241335,-0.09862299999999999,-0.023247845454545453,-0.10955475
2021-09-24,-0.04531109999999999,-0.26538785000000004,-0.02424277857142857,-0.10918245
2021-09-25,0.09354585,0.10950000000000001,-0.016948695652173912,-0.12353242499999945
2021-09-26,0.039314150000000006,0.10950000000000001,-0.0029581425,-0.053863049999999996
2021-09-27,0.10950000000000001,0.02502075,0.023032134782608696,0.0056447250000000015
2021-09-28,0.05702395,0.10950000000000001,-0.0045403392857142864,-0.144321
2021-09-29,0.0506109,0.0794021,-0.008023065000000001,-0.13538579999999947
2021-09-30,0.10670775000000002,-0.1382912,0.01812686052631579,-0.009378675000000001
2021-10-01,0.03470785,-0.19319815000000007,0.015068488235294119,0.04038359999999945
2021-10-02,0.053779099999999996,-0.007223349999999995,0.04170125,0.16702582500000002
2021-10-03,0.10950000000000001,0.10950000000000001,0.019912118750000003,0.09350752500000001
2021-10-04,0.10950000000000001,0.10950000000000001,0.08378985624999544,0.14507107499999944
2021-10-05,0.0282291,-0.15073405,0.05788884130434307,-0.0030605250000005444
2021-10-06,0.10950000000000001,-0.1819014,0.11814958749999999,0.1912965
2021-10-07,0.26224885000000003,0.20537089999999997,0.17302856739130434,0.5651568750000001
2021-10-08,0.25605115,0.8552169000000001,0.17291555625,0.26354459999999996
2021-10-09,0.13036704999999998,0.3717087,0.1253674625,0.15435119999999944
2021-10-10,0.1493069,0.15063185,0.19258494999999543,0.279690375
2021-10-11,0.10950000000000001,0.2398634,0.25504238125,0.04620899999999999
2021-10-12,0.10950000000000001,0.10950000000000001,0.2881976125,0.039556875000000005
2021-10-13,0.10950000000000001,0.17321805,0.1395049043478261,0.013200225
2021-10-14,0.18278835000000002,0.10950000000000001,0.29239100625,0.35215199999999997
2021-10-15,0.20690025,0.18901525000000002,0.5442200187499954,0.29189414999999996
2021-10-16,0.43530995000000006,0.44301875,0.22988019375,0.331330575
2021-10-17,0.42216630000000005,1.05997095,0.14438806875,0.401750025
2021-10-18,0.2578433,0.5329693499999999,0.18142102826086956,0.08279295
2021-10-19,0.12765510000000002,0.12500885,0.1776500625,0.19713285000000003
2021-10-20,0.30381505,0.25051044999999994,0.39936566249999994,0.34011795
2021-10-21,0.6870541,1.4181235499999998,0.4694999562499954,0.5796382499999995
2021-10-22,0.3329457,1.0814329500000002,0.22630319374999092,0.22494584999999948
2021-10-23,0.21325855,0.3926524,0.1563733,0.0863517
2021-10-24,0.36658775,0.46398435000000005,0.17990485000000003,0.28264140000000004
2021-10-25,0.31633089999999997,0.67134085,0.14727293750000003,0.038314050000000544
2021-10-26,0.57533125,0.29731074999999996,0.2134739,0.46030514999999994
2021-10-27,0.31572865000000006,0.6686106500000001,0.05346266086956522,0.14925397499999998
2021-10-28,0.14364939999999998,0.6890251,0.16576475000000002,0.056283
2021-10-29,0.23947649999999998,0.41772789999999993,0.44570423749999544,0.289348275
2021-10-30,0.2870214,0.2680121999999999,0.35035574374999545,0.23867715
2021-10-31,0.40835105000000005,0.39846319999999996,0.16844248124999545,0.3472245
2021-11-01,0.44093094999999993,0.740293,0.20655223043477786,0.3764062499999995
2021-11-02,0.35236005000000004,0.4883335,0.261002375,0.339849675
2021-11-03,0.5746340999999999,0.62987685,0.179361,0.2749709249999995
2021-11-04,0.5223332500000001,0.81435515,0.11754824999999999,0.35346599999999945
2021-11-05,0.28509055,0.6656067,0.04733161304347825,0.2991321
2021-11-06,0.49701320000000004,0.86327975,0.012326367391304348,0.015335474999999998
2021-11-07,0.33200035,0.52775715,0.20900310624999544,0.441881775
2021-11-08,0.45241385,0.12135885,0.23745394374999546,0.4239511499999995
2021-11-09,0.53207145,0.16353094999999998,0.43193780624999545,0.49598572500000004
2021-11-10,0.5965049,0.5730281,0.20645996874999084,0.566142375
2021-11-11,0.20083395000000004,0.41636644999999994,0.0685324,0.1160481
2021-11-12,0.3300257,0.17981724999999998,0.19868879285714808,0.17204092499999998
2021-11-13,0.2519084,0.30885205,0.00494356,0.037448999999999996
2021-11-14,0.13512665000000001,0.14156159999999998,0.007195245,0.27234839999999993
2021-11-15,0.28418899999999997,0.13602455000000002,0.0295578825,0.48443895000000003
2021-11-16,0.20439269999999998,0.5983299000000001,-0.019943282608695656,0.10271099999999947
2021-11-17,0.12101574999999999,0.32017435,-0.015993339473684212,0.111301275
2021-11-18,0.11400774999999999,0.10950000000000001,-0.010206964285714288,0.140598
2021-11-19,0.10950000000000001,0.52827545,-0.14213875625,0.16790729999999945
2021-11-20,0.10950000000000001,0.12768795,-0.04388157749999452,0.021166350000000007
2021-11-21,0.10950000000000001,0.19336605,-0.00672622,0.15659594999999998
2021-11-22,0.10950000000000001,0.16125335000000002,-0.006050135714285714,0.23589584999999996
2021-11-23,0.12007404999999999,0.16232644999999998,0.0016797300000000002,0.1779375
2021-11-24,0.11683650000000001,0.10950000000000001,0.005465338235294118,0.12860775000000002
2021-11-25,0.15772380000000003,0.2853862,0.0073375428571428565,0.33184522499999997
2021-11-26,0.2102546,0.2523172,0.028455139285714286,0.23948197499999996
2021-11-27,0.11250759999999999,0.6779327500000001,-0.004510557692307692,-0.05956252499999999
2021-11-28,0.10950000000000001,0.21357975,0.02402191956521739,0.227130375
2021-11-29,0.1488251,0.19774970000000003,0.02835639375,0.20965964999999942
2021-11-30,0.17450649999999998,0.10950000000000001,0.006902758333333333,0.19309777500000003
2021-12-01,0.18919775,0.24638595,0.042374414285714285,0.3486753749999994
2021-12-02,0.13122115,0.17124704999999998,0.001432765384615385,0.13780575
2021-12-03,0.17842660000000005,0.30646130000000005,0.011787963157894737,0.25586865
2021-12-04,0.0699997,0.26930065000000003,-0.16984408125,-0.17559967499999946
2021-12-05,0.09954645000000001,0.08828254999999999,-0.014168778571428573,-0.176530425
2021-12-06,0.10950000000000001,0.08439895000000001,0.06171055,0.042743325000000006
2021-12-07,0.08751605000000001,0.0838113,0.13306201956521738,-0.093638925
2021-12-08,0.10950000000000001,0.04839535000000001,0.07448285217391304,0.1072662
2021-12-09,0.10950000000000001,0.10950000000000001,0.015277826470588235,-0.07186485
2021-12-10,0.10950000000000001,0.10950000000000001,0.050114341304347824,0.003432825000000547
2021-12-11,0.10950000000000001,0.10950000000000001,0.033101373913043484,0.10839404999999999
2021-12-12,0.10950000000000001,0.10950000000000001,0.12511652499999545,0.0065207250000000015
2021-12-13,0.10950000000000001,0.0759565,0.0309818347826087,0.03421875
2021-12-14,0.06695925000000001,0.007748950000000003,0.03731258124999544,-0.08570017499999945
2021-12-15,0.10950000000000001,0.0985865,0.08522718260869565,0.061363799999999455
2021-12-16,0.10950000000000001,0.10950000000000001,0.029082247826086958,0.104052375
2021-12-17,0.09007470000000001,0.10950000000000001,-0.01126317,-0.058735800000000005
2021-12-18,0.0976083,0.10950000000000001,-0.005390684999999999,-0.046110450000000545
2021-12-19,0.09884200000000001,0.10950000000000001,0.015147831818181818,0.031015875000000002
2021-12-20,0.10950000000000001,0.10950000000000001,0.03180036428571428,0.061632075
2021-12-21,0.10652160000000001,0.10950000000000001,0.11751813749999088,-0.015713249999999995
2021-12-22,0.10950000000000001,0.10950000000000001,0.05842872391304347,0.062354775
2021-12-23,0.0866437,0.10950000000000001,0.042843865909090915,0.029340525
2021-12-24,0.10950000000000001,0.10950000000000001,0.027604950000000003,0.12078397499999946
2021-12-25,0.10950000000000001,0.10950000000000001,0.07383904375,0.151816275
2021-12-26,0.10950000000000001,0.10950000000000001,0.037259721428571424,0.042628349999999995
2021-12-27,0.10950000000000001,0.10950000000000001,0.11077567500000002,0.07628317500000001
2021-12-28,0.10950000000000001,0.10950000000000001,0.043765325,0.063789225
2021-12-29,0.10950000000000001,0.10950000000000001,0.13206886249999086,-0.020202750000000002
2021-12-30,0.10950000000000001,0.10950000000000001,0.12984373124999546,-0.061905825000000005
2021-12-31,0.0616777,0.10950000000000001,0.06675072391304349,0.132423825
2022-01-01,0.10950000000000001,0.10950000000000001,0.1101104625,0.03034245
2022-01-02,0.10950000000000001,0.10950000000000001,0.029735439130434783,0.09501315000000002
2022-01-03,0.10950000000000001,0.10950000000000001,0.018628936363636366,0.092445375
2022-01-04,0.10950000000000001,0.10950000000000001,0.1252433625,0.0023487749999994523
2022-01-05,0.10950000000000001,0.10950000000000001,0.11262987499999547,0.015494250000000001
2022-01-06,0.10950000000000001,0.10950000000000001,0.014694423913043474,0.010391550000000548
2022-01-07,0.10950000000000001,0.10950000000000001,0.08685403125,0.062727075
2022-01-08,0.10950000000000001,0.10950000000000001,0.04193949545454546,-0.025798199999999993
2022-01-09,0.10950000000000001,0.10950000000000001,0.058289587500000004,0.04188922499999945
2022-01-10,0.0895053,0.10950000000000001,0.033843165,0.0429897
2022-01-11,0.09998810000000002,0.10300665000000002,-0.004819564285714286,-0.014629199999999998
2022-01-12,-0.0017848500000000006,0.06225075000000001,-0.022549036363636366,-0.07024424999999998
2022-01-13,-0.013092550000000001,0.016691450000000004,-0.016359299999999997,-0.05229719999999999
2022-01-14,-0.055600449999999996,0.10950000000000001,-0.04403185434782608,-0.018467174999999995
2022-01-15,0.054541950000000006,0.09764845,-0.051520206250000006,0.08879355
2022-01-16,0.03781399999999999,0.0885855,-0.03820194285714286,0.063395025
2022-01-17,0.0671527,0.10950000000000001,-0.011787253846153846,0.10493932500000001
2022-01-18,0.10949270000000003,0.10950000000000001,0.0012736578947310788,0.05719184999999999
2022-01-19,0.09115145,0.10950000000000001,-0.0064167,0.053403149999999996
2022-01-20,0.10950000000000001,0.10950000000000001,-0.02887984285714286,0.09821602500000001
2022-01-21,0.08303384999999999,0.10950000000000001,-0.02873137173913043,-0.10329682500000001
2022-01-22,0.04770914999999999,0.0907536,-0.07042897173912568,-0.012269475
2022-01-23,0.02617415,0.04379635,-0.04073257173913043,-0.004374524999999995
2022-01-24,0.05144309999999999,0.09632715,-0.08184601304347827,0.0463842
2022-01-25,0.029630700000000003,0.0342005,-0.010540985294117646,-0.011141624999999992
2022-01-26,-0.01956035,-0.16248704999999997,-0.03853952045454545,-0.11765227500000003
2022-01-27,-0.08252285000000001,-0.11650070000000001,-0.023187489473684212,0.006531675000000002
2022-01-28,0.0348648,-0.012019449999999997,0.0048809625,0.048765825
2022-01-29,0.0040770500000000005,-0.06500650000000001,-0.027062924999993916,0.012236624999999998
2022-01-30,0.09189240000000001,-0.05869565000000001,-0.00398064705882353,0.08581515
2022-01-31,-0.014928499999999996,0.007121149999999998,-0.0038582647058823536,-0.0598527
2022-02-01,-0.015121949999999997,-0.2958617,0.018102175,-0.043033499999999995
2022-02-02,0.0352152,0.03244485,-0.02266285,0.010041150000000002
2022-02-03,-0.029495650000000005,0.061093700000000015,0.008505021428571428,0.025031699999999997
2022-02-04,0.010552150000000003,-0.17674030000000002,0.006906463636363638,-0.018133200000000002
2022-02-05,0.10021805,0.04702295,-0.06208792826086957,0.06979529999999999
2022-02-06,0.10950000000000001,-0.013534200000000001,-0.010663367647058823,-0.003991275000000001
2022-02-07,-0.0104974,-0.14167839999999998,-0.029981100000000004,-0.087846375
2022-02-08,0.10950000000000001,0.0335508,-0.045886263157894736,0.09310785000000055
2022-02-09,0.06994129999999998,0.058648200000000004,-0.01525408,0.006980624999999999
2022-02-10,0.06643365000000001,-0.009752799999999996,-0.008374316666666668,-0.002496600000000545
2022-02-11,-0.032798900000000006,0.0814096,0.003684675,-0.024232349999999993
2022-02-12,0.10950000000000001,0.05509675,-0.0035712642857142858,0.09272459999999999
2022-02-13,0.0832127,0.10950000000000001,-0.0019235500000000004,-0.027172425000000548
2022-02-14,0.06945584999999999,0.04991374999999999,0.0031609000000000003,0.08053177499999944
2022-02-15,0.0281123,0.018658800000000003,-0.0017218874999999998,-0.003449250000000547
2022-02-16,0.10950000000000001,0.10950000000000001,0.0041947625,0.09951907499999998
2022-02-17,0.10950000000000001,0.10950000000000001,-0.006930507692307693,0.034388475
2022-02-18,-0.015684049999999998,0.10950000000000001,-0.0008849590909090909,-0.026318324999998907
2022-02-19,0.06814915,0.08805260000000001,0.002264659090909091,0.05167305
2022-02-20,0.007617549999999998,0.10950000000000001,0.00579036,-0.043476975
2022-02-21,-0.005369150000000002,0.044624899999999995,-0.0028721849999999993,-0.058993124999999466
2022-02-22,-0.02177225,-0.03511665,0.005200467857142859,-0.0745038
2022-02-23,-0.06773670000000001,-0.1705499,-0.021540840000000002,-0.03973207499999945
2022-02-24,-0.068547,-0.1223042,0.003307942857142857,-0.06069584999999947
2022-02-25,0.06284569999999999,0.03134255,0.0039052852941176474,0.07417455328122975
2022-02-26,0.09835290000000001,0.04190565,0.013359000000000001,0.047419203285873755
2022-02-27,0.02463385,-0.048975700000000004,-0.00298999411764706,-0.0647873230465035
2022-02-28,-0.12971735,-0.12992175,-0.0021839775000000003,-0.09608524130598375
2022-03-01,0.08894685000000001,0.05568074999999999,-0.018868002631578947,0.037092535745898
2022-03-02,0.07114945,0.02882405,0.012376237499993156,0.10022107879739323
2022-03-03,0.10950000000000001,0.10384615000000003,0.008489535000000001,0.12769180222051144
2022-03-04,0.10950000000000001,0.10950000000000001,0.015302625,0.02621771314982045
2022-03-05,0.07904440000000001,0.06134555,-0.03297428249998905,-0.04829044753826625
2022-03-06,0.0186588,-0.060564450000000006,-0.01829399210526316,-0.026279811339986244
2022-03-07,-0.0432233,0.108478,-0.029902396875000004,-0.0447506029498952
2022-03-08,0.08532970000000001,0.01956765,-4.270500000000033e-05,0.05961944862799691
2022-03-09,0.09773240000000002,0.07138670000000001,0.004988941666666667,0.12721860842606475
2022-03-10,0.03416765,0.10950000000000001,0.000964816666666667,-0.06496435319167126
2022-03-11,-0.048442799999999994,-0.004044199999999996,-0.0010738821428571427,-0.022698746938988247
2022-03-12,-0.002569599999999999,0.0964257,-0.005122073076923078,-0.035346180008589
2022-03-13,-0.04008795,0.01648705,-0.0144713375,0.0528601541162248
2022-03-14,-0.04379999999999999,0.10950000000000001,0.019345365,0.06613833885886425
2022-03-15,0.07030995,0.10950000000000001,0.0015320874999999999,0.062099785143235504
2022-03-16,0.09442914999999999,0.04485120000000001,,0.0865920893712227
2022-03-17,0.10950000000000001,0.06534229999999999,,0.08944987194638024
2022-03-18,0.07906629999999999,0.017293700000000002,,0.06161038562582324
2022-03-19,0.10950000000000001,0.09806819999999998,0.013434189999999997,0.03173739315122529
2022-03-20,0.10950000000000001,0.07754425000000001,0.015647550000000003,0.11833419515678475
2022-03-21,0.032678450000000005,0.10950000000000001,0.01080327,-0.05902109141103245
2022-03-22,0.10950000000000001,0.0611959,0.012622612500000002,-0.05585894840767575
2022-03-23,0.0986011,0.0734891,0.002735935714285714,-0.030363240373647002
2022-03-24,0.00568305,-0.0241995,0.030877175000000003,-0.0992643805429185
2022-03-25,0.05631585000000001,-0.042767049999999994,0.009215033333333332,-0.0091871777445615
2022-03-26,0.0460922,-0.18605145,0.005011814999999999,-0.01743477083037995
2022-03-27,0.011143450000000003,-0.0882862,0.008605605,0.038819055218538
2022-03-28,0.10950000000000001,0.0445227,0.008253258333333333,-0.11084551234717877
2022-03-29,0.1080181,0.045541050000000007,0.006018589285714287,-0.13294531140118124
2022-03-30,0.10950000000000001,0.062196,0.004809239999999999,0.0607889459789413
2022-03-31,0.10950000000000001,0.0909872,0.00379089,0.05480014516031025
2022-04-01,0.09788935000000001,0.10950000000000001,-0.059845035,-0.08812344404316674
2022-04-02,0.10950000000000001,0.0812344,0.04477892999999999,0.09736752136875976
2022-04-03,0.10950000000000001,0.10950000000000001,0.06145922142855579,0.09927400568747172
2022-04-04,0.10950000000000001,0.10950000000000001,0.002476889999999999,0.0779383978928179
2022-04-05,0.10950000000000001,0.10950000000000001,0.041521305,0.0827873917044992
2022-04-06,0.10912770000000001,0.10950000000000001,-0.003600725,-0.011924755166700753
2022-04-07,0.08183665000000001,0.10950000000000001,-3.942000000000002e-05,-0.05373093231285525
2022-04-08,0.08871690000000002,0.10950000000000001,-0.010615242857142859,0.0653773418672128
2022-04-09,0.10686835000000001,0.10950000000000001,0.005413406250000001,0.0585939201004725
2022-04-10,0.06917480000000001,0.06586790000000001,-0.0017154999999999998,0.042855058183514996
2022-04-11,0.07388695,0.05986730000000001,-0.026939737499999998,0.082980293579127
